uando começou a Guerra dos Bôeres na África do Sul em 1900?;No início de 1900, com a décima primeira semana da guerra.
Que revoltas ocorreram nas Filipinas em 1910?;"Atentado contra o secretário do Interior em Palawan (julho); revolta em Luzon (agosto); tribos revoltadas em Mindanao (outubro)."
Como os Estados Unidos tentaram melhorar as Filipinas?;"Construção de estradas, suprimento de água, saneamento básico, desenvolvimento do comércio de açúcar e tabaco; erradicação da peste bubônica e redução da cólera."
Que ações autoritárias ocorreram na Macedônia turca em 1910?;"Bulgáros e gregos açoitados e torturados; fechamento de clubes políticos búlgaros; interferência em escolas búlgaras; enforcamentos e julgamentos secretos."
Que conflito ocorreu na Albânia turca em 1910?;"Resistência contra a imposição do alfabeto árabe; emboscada a trem militar turco por 3 mil albaneses; turcos enviaram 50 mil soldados; cerca de 1 milhão de albaneses armados."
Que agitação industrial ocorreu no Reino Unido em 1910?;"Trabalhadores desconfiados do governo liberal; nova legislação melhorou condições de trabalho; greves afetaram docas e ferrovias em 1911."
Como a França lidou com a greve ferroviária de 1910?;"Prendeu líderes da greve; mobilizou ferroviários sob disciplina militar; tumultos no Parlamento; suspensão da sessão."
Que conflitos industriais ocorreram em Berlim, EUA e Budapeste em 1910?;"Berlim: trabalhadores atacaram polícia em solidariedade à greve; EUA: greves em Nova York e Chicago, explosão no Los Angeles Times; Budapeste: Franz-Joseph ressaltou necessidade de manter caráter magiar, gerando descontentamento de croatas."
Que repressões coloniais ocorreram em Indochina francesa, Egito e colônias alemãs em 1910?;"Indochina: 400 vietnamitas mortos; Egito: assassinato do primeiro-ministro cristão copta Boutros Ghali Pasha; Sudoeste Africano Alemão e Camarões: revoltas reprimidas, centenas mortos."
Qual foi o impacto da peste na Índia e na China em 1910?;"Índia: quase meio milhão de mortos; vacinação limitada pelo preconceito popular; Manchúria e províncias chinesas também afetadas por peste e fome."
Que revoltas ocorreram no Marrocos em 1910 e como foram contidas?;"Revolta berbere em Fez contida por tropas francesas; cidade do Marrocos espanhol atacada por berberes; repressão espanhola com prisões e execuções; greves na Espanha afetaram comércio e causaram emigração."
Que conflitos ocorreram na Nigéria, Costa do Ouro e Sudoeste Africano Alemão?;"Nigéria: assassinato de britânicos seguido de expedição punitiva; Costa do Ouro: tribos submetidas por força militar; Sudoeste Africano Alemão: revolução hotentote contida."
Que revoltas ocorreram no Pacífico em 1911?;Espírito Santo (Novas Hébridas) e ilhas Carolinas alemãs: revoltas reprimidas, execuções e deportações.
Qual evento marcou o poder naval do Reino Unido em 1911?;"Coroação de George V; inspeção naval em Spithead com 167 navios de guerra."
Qual crise internacional envolvendo Alemanha e Marrocos ocorreu em 1911?;"Envio de canhoneira alemã a Agadir; França considerou violação; Reino Unido apoiou a França; crise resolvida com retirada alemã."
Que greves e conflitos ocorreram nas docas e ferrovias britânicas em 1911?;"Paralisação em Londres, Liverpool e Manchester; envio de tropas; confrontos com policiais e marinheiros; ataques antissemitas; greve de ferroviários afetou comércio."
Que discurso do Kaiser em 1911 alarmou o Reino Unido?;Discurso em Hamburgo sobre a necessidade de aumentar a marinha alemã, percebido como desafio à supremacia naval britânica.
O que aconteceu nas universidades russas em 11 de fevereiro de 1911?;"Administração transferida para a polícia; estudantes radicais expulsos e convocados para o exército; tentativa de reformas por Stolypin."
Quais reformas Stolypin implementou antes de ser assassinado?;"Decreto de assistência médica mais avançado que leis do Reino Unido e Alemanha; venda de terras aos camponeses, que passaram a possuir 90% das terras aráveis e 94% dos rebanhos."
Como Stolypin morreu?;Foi atingido por um anarquista durante uma ópera em Kiev e morreu quatro dias depois no hospital.
Que regiões da África ainda não estavam sob controle europeu em 1911?;Tripolitânia e Cirenaica (atual Líbia), ainda sob domínio turco.
Como a Itália iniciou sua ocupação da Tripolitânia e Cirenaica?;"Ultimato em 27 de setembro de 1911; envio de 10 encouraçados e cruzadores; declaração de guerra à Turquia; bombardeios navais; ocupação de Trípoli (5 de outubro) e Benghazi (20 de outubro)."
Que resistência ocorreu contra a ocupação italiana na Líbia?;"Rebelião árabe; 374 soldados italianos mortos; atos de crueldade de ambos os lados; cobertura da imprensa gerou indignação na Europa."
Qual foi o primeiro uso de bombardeio aéreo militar?;1º de novembro de 1911, aviador italiano lançou pequenas bombas sobre um acampamento turco na Tripolitânia.
O que significou a ocupação italiana da Tripolitânia e Cirenaica para o Império Turco?;O fim do Império Turco no norte da África.
Qual era a situação da Índia Britânica em 1911?;"Agitadores nacionalistas usavam projéteis e bombas; visita de George V e Mary para celebração da coroação; concessão de elegibilidade à Cruz Vitória para soldados indianos."
Qual foi o impacto da peste na Índia em 1911?;"Quase 750 mil mortes no ano; total acumulado desde 1900 ultrapassava 7 milhões; vacinação limitada por preconceito popular."
O que ocorreu com a dinastia Manchu na China em 1911?;"Revolucionários proclamaram república; guarnições Manchu massacradas; Sun Yat-sen eleito presidente; último imperador abdicou em 12 de fevereiro de 1912."
Quem foi Sun Yat-sen e qual seu papel na revolução chinesa?;"Cristão educado nos EUA; organizador da revolução; defensor de direitos iguais e maior participação das mulheres; primeiro presidente da República da China."
Que desastres ocorreram em cinemas e locais de trabalho em 1911?;"Incêndio em cinema na Rússia matou 90; pânico em Pittsburgh matou 25; incêndio em confecção de NY matou 141; explosão em mina no Alabama matou mais de 100 condenados."
Que linchamento chocou os EUA em 1911?;"Negro preso em Pensilvânia queimado vivo no hospital; júris locais se recusaram a condenar os responsáveis."
Qual inovação militar estava em desenvolvimento em 1911?;"Submarinos: operavam na superfície com armas automáticas e submersos com torpedos; U-3 afundou em Kiel, 26 tripulantes mortos."
Que acidentes aéreos marcaram 1911?;"Corrida Paris-Madri matou ministro da Guerra francês; outros acidentes mataram 76 aviadores nos 12 meses anteriores; total de 77 mortes em 1911."
Como os governos começaram a regular a aviação em 1911?;"França exigiu certificados de voo, numeração e luzes em máquinas; aterrissagem apenas autorizada; sobrevoo de cidades proibido."
Qual foi a primeira experiência de correio aéreo?;"Índia, 18 de fevereiro de 1911: Henri Piquet voou com cartas de Allahabad para Naini (8 km); Gustav Hamel fez voos Londres-Windsor carregando 25 mil cartas e 90 mil cartões postais; Earle Ovington realizou experiência nos EUA."
Que inovação surgiu nos filmes em 1911?;"Intertítulos com diálogos foram usados pela primeira vez; filmes eram ainda mudos."
Que restrição foi imposta em São Francisco em 1911?;Proibição de todos os filmes em que uma pessoa batia em outra.
Quem foi o primeiro a alcançar o polo Sul e quando?;Roald Amundsen, 14 de dezembro de 1911.
O que aconteceu com Robert Falcon Scott e sua expedição?;Chegaram ao polo em 17 de janeiro de 1912, mas todos morreram no caminho de volta.
Qual foi a proposta do Reino Unido sobre a construção naval em 1912?;"Suspender a construção de navios de guerra por um período (""férias navais"")."
"Como o kaiser respondeu à proposta britânica de ""férias navais""?";Não se interessou e anunciou aumento substancial da construção naval alemã.
Que advertência Winston Churchill fez sobre rivalidade naval?;Guerra entre grandes nações tecnologicamente avançadas causaria ferimentos graves antes do fim do conflito.
Que problemas internos a Alemanha enfrentou em 1912?;"Agitação na Alsácia-Lorena contra a germanização; ameaça de incorporar províncias à Prússia."
Que agitação ocorreu no Império Austro-Húngaro?;Greves na Hungria, obstrução parlamentar na Boêmia, Lemberg e Croácia, protestos por mais autonomia eslava.
Qual foi a situação da Líbia em 1912?;"Italiano: sucesso contra turcos, mas tribos do interior resistiram; ataques aéreos e bombardeios; acordo de paz em 15 de outubro; soberania turca mantida formalmente."
Que eventos marcaram a insurreição albanesa em 1912?;"20 mil albaneses tomaram Pristina; ocupação de Uskub; turcos enviaram tropas; albaneses rechaçados para o norte."
Como a Liga dos Bálcãs atuou em 1912?;"Bulgária, Sérvia, Montenegro e Grécia uniram-se contra a Turquia; avançaram sobre Macedônia, Albânia e Trácia; independência da Albânia proclamada em 28 de novembro."
Qual foi o resultado territorial da Primeira Guerra Balcânica?;"Macedônia dividida entre Sérvia e Bulgária; Trácia dividida entre Bulgária e Grécia; Turquia perdeu domínio de 400 anos sobre Macedônia."
Que acidentes marítimos notáveis ocorreram?;Transatlântico alemão atingiu submarino britânico (14 mortos), navio de guerra britânico bateu em vapor italiano (36 mortos), Titanic afundou (1.635 mortos).
Que avanços em bem-estar social ocorreram em 1912 no Reino Unido?;"Lei do Seguro de Saúde Nacional: apoio financeiro a trabalhadores doentes pelo empregador e pelo Estado; seguro contra acidentes com pensões para viúvas e órfãos."
Que evento importante marcou a organização bolchevique em 1912?;"Pequena reunião em Praga; Comitê Central Bolchevique eleito (Lênin, Belostotsky, Stálin); fortalecimento do partido para a revolução russa."
Que repressão czarista ocorreu na Sibéria em 1912?;Tropas mataram 170 trabalhadores em greve nas minas de ouro do rio Lena por condições de vida degradantes.
Que inovações na aviação ocorreram nos EUA em 1912?;"Primeiro salto com paraquedas de aeronave em movimento (1º de março); primeira linha regular de passageiros Zeppelin entre Berlim e Friedrichshaven."
Que avanços nos esportes e comunicação ocorreram em 1912?;"Jogos Olímpicos de Estocolmo com cronometragem eletrônica; nos EUA, criação da primeira regulamentação de rádio (Lei do Rádio em 13 de agosto)."
Como estava a popularidade do cinema em 1912?;"Havia 400 cinemas em Londres; 5 milhões de pessoas visitavam cinemas diariamente nos EUA."
Quando e onde foi realizada a última diligência puxada a cavalo?;Em 11 de janeiro de 1913, em Paris.
Qual país emergiu como a nação mais próspera em 1913?;Estados Unidos, com produção industrial maior que França, Reino Unido e Alemanha combinados.
Que destaque cultural ocorreu nos EUA em 1913?;"Charlie Chaplin produziu 35 filmes curta-metragem; início de campanhas publicitárias massivas, como a de cigarros Camel."
O que renovou a Primeira Guerra dos Bálcãs em fevereiro de 1913?;Ataque do exército búlgaro à cidade turca de Adrianópolis (Edirne).
Quando e como Adrianópolis caiu perante os búlgaros e sérvios?;"Em 28 de março de 1913, após ataque combinado; 30 mil turcos foram aprisionados."
Quando começou a Segunda Guerra dos Bálcãs e por quê?;Em 30 de junho de 1913, após os búlgaros atacarem seus antigos aliados, Grécia e Sérvia.
Que papel desempenou a Romênia na Segunda Guerra dos Bálcãs?;Entrou no conflito, avançando na direção de Sofia, capital búlgara.
Que atrocidade búlgaro-grega marcou a Segunda Guerra dos Bálcãs?;Matanças de civis em Demi Hissar pelos búlgaros e retaliações gregas em áreas ocupadas.
Qual foi o resultado do Tratado de Bucareste (10 de agosto de 1913)?;"Novas fronteiras para Bulgária, Grécia, Romênia, Montenegro e Sérvia; Salônica dada à Grécia."
Qual consequência territorial teve a Segunda Guerra dos Bálcãs para a Albânia?;"A Sérvia ocupou grande parte, mas a Áustria obrigou a retirada; Albânia tornou-se independente sob príncipe Guilherme de Wied."
Que incidente em Sarajevo desencadeou a crise de julho de 1914?;Assassinato do arquiduque Franz Ferdinand e sua esposa por Gavrilo Princip em 28 de junho de 1914.
Como a Alemanha reagiu ao assassinato de Franz Ferdinand?;"Kaiser apoiou totalmente a Áustria contra a Sérvia; embaixador Tschirschky transmitiu incentivo alemão para ataque imediato."
Qual foi a decisão do governo austro-húngaro após receber o apoio alemão?;Planejou ataque armado à Sérvia para reduzir seu território e torná-la dependente da Áustria.
