População do Brasil em 1822 (Independência);Entre 4,5 e 4,8 milhões, com 1/3 de escravos.
Por que as reformas administrativas de Collor fracassaram?;Problemas de concepção e execução, com eliminação indiscriminada de órgãos e demissões ilegais.
Por que Collor sofreu impeachment em 1992?;Acusações de corrupção.
Quem assumiu a presidência após o impeachment de Collor?;Itamar Franco.
Quem foi escolhido por Itamar Franco como Ministro da Fazenda?;Fernando Henrique Cardoso.
Qual plano estabilizou a economia brasileira em 1994?;Plano Real.
Quais medidas principais compuseram o Plano Collor?;Retenção de ativos financeiros, ajuste fiscal severo e congelamento de preços e salários.
O que ocorreu com 80% dos ativos financeiros no Plano Collor?;Foram congelados, gerando efeitos contracionistas e incerteza.
Qual era a meta de ajuste fiscal do Plano Collor?;10% do PIB, com aumento de impostos e privatizações, mas metas foram consideradas excessivamente otimistas.
Por que o controle de preços e salários do Plano Collor falhou?;Porque a inflação retornou a patamares elevados em poucos meses.
Qual foi a consequência da queda do PIB em 1990 (4,4%) para o governo Collor?;Gerou crises políticas e necessidade de reformulação do plano.
O que foi o Plano Collor II, em 1991?;Nova tentativa de estabilização com resistência do Congresso e efeitos efêmeros.
Qual era o objetivo do Projeto de Reconstrução Nacional de 1991?;Reformas estruturais para modernização e crescimento sustentável, mas sem conciliar controle da inflação e crescimento.
Quem substituiu Zélia Cardoso de Mello no Ministério da Economia?;Marcílio Marques Moreira.
Quem substituiu Ibraim Eris no Banco Central?;Francisco Gros.
Quais os três principais desafios da nova equipe econômica em 1991?;Inflação, deterioração fiscal e instabilidade econômica.
Por que o Banco Central manteve juros altos em 1991?;Para evitar fuga de capitais e conter a inflação.
O que aconteceu com o câmbio em setembro de 1991?;Abandono dos ajustes graduais e desvalorização de 16%.
Quais os efeitos da desvalorização do câmbio em 1991?;Mais volatilidade e aceleração da inflação.
Quais fatores econômicos melhoraram em meados de 1992?;Acordo com FMI, metas fiscais cumpridas, balança comercial positiva, reservas internacionais reforçadas.
Como estava a inflação em meados de 1992?;Superior a 20% ao mês, mas sem aceleração descontrolada das expectativas.
Qual ciclo foi quebrado antes do Plano Real?;O ciclo vicioso de choques anti-inflacionários fracassados desde 1986.
Qual foi o impacto político do fracasso econômico do governo Collor?;Piorou a relação com o Congresso e resultou em denúncias de corrupção.
Quando e por que Fernando Collor renunciou?;No final de 1992, após acusações de corrupção e processo de impeachment.
Quem assumiu a presidência após Collor?;Itamar Franco, inicialmente de forma interina e depois definitiva em 29 de dezembro de 1992.
Quantos ministros da Fazenda teve Itamar em sete meses?;Quatro ministros.
Quem foi o último ministro da Fazenda nomeado por Itamar Franco?;Fernando Henrique Cardoso.
Qual era o contexto econômico de 1993?;Inflação superior a 30% ao mês e grande instabilidade política e econômica.
Qual foi o principal desafio para formar a equipe do Plano Real?;Instabilidade política e desconfiança devido a planos fracassados anteriores.
Qual foi a principal qualidade de FHC ao montar a equipe do Plano Real?;Liderança eficaz, sem interferências políticas, e ambiente colaborativo.
Por que o governo evitou a dolarização no Plano Real?;Porque não havia consenso e preferiu-se uma solução nacional para estabilizar a economia.
Quais foram as três etapas do Plano Real?;Ajuste fiscal, criação da URV, e criação do real.
Quais medidas foram tomadas no ajuste fiscal de 1994?;Reformas na Previdência, sistema tributário e criação do Fundo Social de Emergência.
Qual foi a estratégia de FHC no Congresso para aprovar o plano?;Negociação política habilidosa para garantir apoio e aprovação das medidas.
Como o governo buscou ganhar apoio da opinião pública para o Plano Real?;Com comunicação clara e transparente sobre as medidas e objetivos.
O que foi a reforma monetária de 1993?;Corte de três zeros do cruzeiro, criando o cruzeiro real e a URV como unidade de conta.
Quais foram as medidas fiscais de transição antes do real?;Aumento de tributos sobre o setor financeiro e criação do Fundo Social de Emergência.
Quais foram as três etapas do Plano Real?;Ajuste fiscal, criação da URV, transição para o real em 1994.
Qual foi o impacto da criação do real em julho de 1994 na inflação?;A inflação caiu de 40-50% para menos de 10% ao mês.
O que ancorou a nova moeda, o real?;Reservas internacionais, âncora fiscal e política monetária.
O que pressionou a inflação no segundo semestre de 1994?;Alta no setor automobilístico e choques externos.
Como a crise mexicana influenciou a política econômica brasileira?;Gerou críticas à liberalização e levou a restrições no balanço de pagamentos.
O Plano Real contou com apoio do FMI?;Não, o FMI não acreditava no sucesso do plano.
Qual foi o crescimento econômico do Brasil em 1993 e 1994?;4,7% em 1993 e 5,3% em 1994.
Como evoluíram as reservas internacionais entre 1992 e 1994?;De US$ 23,8 bilhões para US$ 38,8 bilhões.
O que foi a liberalização comercial entre 1988 e 1994?;Redução unilateral de tarifas e eliminação de barreiras não tarifárias.
Quais foram os três episódios de liberalização comercial?;1988-89 (tarifas médias), 1990-93 (barreiras não-tarifárias), 1994 (ajustes com Plano Real).
Qual foi o papel do Brasil na Rodada Uruguai do GATT?;Foco em produtos tropicais, agricultura, antidumping e fortalecimento da OMC.
Quais os principais marcos da integração regional entre 1991 e 1994?;Tratado de Assunção (1991) e Protocolo de Ouro Preto (1994).
Qual foi o impacto do Mercosul nas exportações brasileiras?;Exportações para o Mercosul triplicaram entre 1990 e 1994.
Como evoluiu a participação dos manufaturados nas exportações em 1994?;Representaram 57,3% do total exportado.
Quais os principais setores privatizados no governo Collor?;Fertilizantes, petroquímica, mineração e siderurgia.
Por que Banco do Brasil e Petrobras não foram privatizados?;Devido às dificuldades políticas.
Qual o valor arrecadado com privatizações até 1994?;Cerca de US$ 1,6 bilhão.
O que marcou a renegociação da dívida externa em 1993?;Acordo nos moldes do Plano Brady, com emissão de novos bônus.
Qual foi o valor total renegociado no acordo da dívida externa?;US$ 43,7 bilhões com bancos privados e US$ 13,5 bilhões com credores oficiais.
O que impulsionou a vitória de FHC em 1994?;Sucesso do Plano Real e controle da inflação.
Quais os principais desafios após a eleição de FHC?;Consolidação da estabilização e reconstrução das bases do crescimento.
Qual era a situação econômica no início de 2003?;Inflação acima de 13%, dívida crescente e desconfiança dos mercados.
Quais medidas econômicas o governo Lula adotou em 2003?;Aumento da taxa básica de juros e meta fiscal rígida.
Qual foi o efeito da valorização do real em 2003?;Passou de R$ 3,50 para menos de R$ 3 por dólar até junho.
Como o risco-país evoluiu em 2003?;Caiu de 1.400 para 700 pontos-base.
Quais reformas importantes foram aprovadas pelo governo Lula entre 2003 e 2004, apesar da resistência interna no PT?;Reforma previdenciária e tributária.
Qual foi a redução da taxa de juros feita pelo Banco Central entre maio de 2003 e maio de 2004?;De 26,5% para 16%.
Qual foi o crescimento do PIB em 2003 e 2004?;1,2% em 2003 e 5,7% em 2004.
Quanto cresceram as exportações brasileiras de 2002 a 2004?;De US$60,4 bilhões para US$96,5 bilhões.
Qual foi o impacto do escândalo do mensalão no governo Lula?;Fragilizou o governo, causou renúncias no PT, e aumentou as críticas internas à política econômica.
Quem substituiu José Dirceu como ministra-chefe da Casa Civil?;Dilma Rousseff.
Qual foi a principal proposta econômica de Palocci e Paulo Bernardo em 2005?;Conter o crescimento dos gastos primários para permitir redução de juros e aumento do investimento público.
Quem liderou a oposição interna à proposta de ajuste fiscal em 2005?;Dilma Rousseff e Guido Mantega.
O que ocorreu com Palocci em 2006?;Foi demitido após escândalo e substituído por Guido Mantega.
Qual foi o efeito da substituição de Palocci por Mantega?;Abandono do ajuste fiscal e aumento dos gastos públicos.
Qual foi o crescimento médio do PIB entre 2004 e 2006?;4,3% ao ano.
Qual programa foi lançado em 2007 como símbolo da expansão dos gastos públicos?;Programa de Aceleração do Crescimento (PAC).
O que aconteceu com a CPMF em 2007?;O Senado impediu sua prorrogação, resultando no fim da contribuição.
Como evoluíram as reservas internacionais do Brasil entre 2004 e 2007?;De US$53 bilhões para US$180 bilhões.
Qual conflito surgiu entre a Fazenda e o Banco Central em 2008?;Sobre juros altos e câmbio valorizado.
O que evitou a substituição de Henrique Meirelles no Banco Central em 2008?;A crise financeira global.
Qual foi o papel do Bolsa Família na redistribuição de renda?;Unificou programas anteriores e expandiu rapidamente, beneficiando 12,8 milhões de famílias em 2010.
Qual foi o custo do Bolsa Família em relação ao PIB em 2010?;0,4% do PIB.
Qual foi o aumento real do salário mínimo entre 2003 e 2010?;63% de aumento real.
Quais impactos o aumento do salário mínimo gerou?;Aumento de custos públicos, fortalecimento da barganha dos trabalhadores, e redução da competitividade externa.
Como evoluiu o Coeficiente de Gini entre 2002 e 2010?;De 0,563 para 0,530.
Como evoluiu a pobreza extrema entre os dois mandatos de Lula?;Caiu 50,6%.
Qual foi a taxa de desemprego em 2002 e em 2010?;10,5% em 2002 e 5,3% em 2010.
Como o BNDES contribuiu para as grandes empresas?;Financiou com subsídios e empréstimos de longo prazo.
Qual política favoreceu produtores nacionais no setor de petróleo?;Exigência de conteúdo local no pré-sal.
Qual crítica foi feita aos subsídios a grandes empresas?;Superavam o custo do Bolsa Família.
Qual mudança na política econômica ocorreu a partir de 2006?;O governo abandonou a ideia de que o setor privado deveria liderar investimentos em infraestrutura.
Quem comandou o PAC lançado em 2007?;Dilma Rousseff.
O que o PAC priorizou?;Investimentos estatais e expansão da infraestrutura.
Qual ministério perdeu influência com o PAC?;Ministério da Fazenda.
Como o governo passou a atuar nos setores estratégicos após 2007?;Fortalecimento do papel estatal e resistência à privatização.
O que previu o novo marco regulatório do pré-sal (2009)?;Petrobras com monopólio da operação e participação mínima de 30% em cada consórcio.
Qual exigência do novo marco do pré-sal encareceu os investimentos?;Alto conteúdo local.
Quais foram os principais problemas na implementação do PAC?;Falta de capacidade gerencial, burocracia, entraves legais e corrupção.
Até 2010, qual foi o percentual do PIB investido pelo setor público?;Abaixo de 1%.
O que possibilitou a expansão fiscal no Brasil após 2008?;A crise financeira global.
Qual evento marcou o agravamento da crise financeira em 2008?;Falência do Lehman Brothers.
Quais países tiveram maior queda do PIB em 2009?;Japão (-5,5%), Itália (-5,5%), Reino Unido (-5,2%), Alemanha (-5,1%).
Quais fatores ajudaram o Brasil a resistir à crise de 2008?;Reservas internacionais altas, sistema financeiro sólido, e atuação do Banco Central.
Qual foi o crescimento do PIB do Brasil em 2009?;-0,3%.
Qual foi o crescimento do PIB do Brasil em 2010?;+7,5%.
Como evoluiu a inflação de 2007 a 2010?;4,5% (2007), 5,9% (2008), abaixo da meta (2009), 5,9% (2010).
Como evoluíram as exportações do Brasil entre 2008 e 2010?;US$197,9 bi (2008), US$153 bi (2009), acima de US$200 bi (2010).
Como evoluiu o Investimento Estrangeiro Direto (IED) entre 2008 e 2010?;US$45 bi (2008), US$26 bi (2009), US$48 bi (2010).
Qual foi a reação fiscal dos países desenvolvidos à crise?;Relaxamento das restrições orçamentárias.
O que o governo brasileiro fez após a crise em relação aos gastos públicos?;Manteve o expansionismo fiscal mesmo após a recuperação.
Qual foi o impacto eleitoral da crise de 2008 para o governo?;Lula antecipou a candidatura de Dilma Rousseff em 2009.
Qual foi o objetivo da política econômica em 2010?;Priorizar a eleição da sucessora de Lula.
Como foi financiada a expansão do crédito estatal?;Por emissão de dívida pública via Tesouro Nacional.
Qual foi a redução do superávit primário entre 2008 e 2009?;De 3,5% para 2% do PIB.
Que prática o governo adotou para ocultar a deterioração fiscal?;Uso de manobras contábeis.
O que caracteriza a desconstrução institucional entre o setor público e instituições financeiras?;Enfraquecimento da separação entre setor público não financeiro e instituições financeiras federais.
Qual foi a relação problemática entre o Tesouro e o BNDES?;Empréstimos do Tesouro ao BNDES para disfarçar o aumento da dívida bruta.
Como ocorreu a expansão fiscal fora do orçamento entre 2008-2010?;Transferências do Tesouro ao BNDES sem impacto na dívida líquida.
Qual o valor dos créditos do Tesouro ao BNDES em 2010?;R$ 236 bilhões.
Qual foi uma das manipulações contábeis realizadas com o BNDES?;Recursos do BNDES retornando ao Tesouro para inflar o superávit primário.
Como foram usadas ações da Petrobras nas contas públicas?;Uso de dividendos e subscrição de ações para maquiar resultados fiscais.
Como o governo transformou dívida bruta em aparente melhora fiscal?;Por meio de manipulações contábeis e operações com estatais.
Qual projeto dispendioso simbolizou o clima de gastança?;O projeto do trem-bala entre São Paulo e Rio de Janeiro.
Quanto o governo mobilizou em recursos extraorçamentários entre 2008 e 2010?;R$ 305 bilhões (9,3% do PIB de 2009).
Como foi a composição dos R$ 305 bilhões captados entre 2008 e 2010?;R$ 230 bilhões via emissão de dívida ao BNDES e R$ 75 bilhões via reservas de petróleo.
O que caracterizou a euforia pré-eleitoral de 2010?;Forte impulso fiscal, crescimento de 7,5% do PIB e inflação acelerada.
Qual foi o resultado eleitoral de Dilma Rousseff em 2010?;Vitória com 12 milhões de votos de vantagem.
Qual mudança de discurso o PT apresentou ao chegar ao poder?;Abandono do discurso original e continuidade da política macroeconômica anterior.
Como foram financiados os investimentos privados no governo Lula?;Com recursos públicos.
Quais eram os objetivos iniciais da política econômica do governo Lula?;Controlar a inflação, melhorar as contas externas e criar base para crescimento sustentável.
Qual foi o efeito da crise de confiança de 2002 na política macroeconômica?;O governo Lula adotou medidas ortodoxas para estabilizar a economia.
Em quais áreas o governo Lula não promoveu mudanças profundas?;Setores como infraestrutura, saneamento e transporte de massa.
O que o governo priorizou em investimentos, deixando outras áreas de lado?;Investimentos em petróleo e energia.
Como o governo lidou com a crise mundial de 2008?;Relaxou as restrições fiscais e expandiu o crédito estatal.
Qual foi o crescimento médio da economia brasileira entre 2003 e 2010?;Cerca de 4% ao ano.
Com quais regiões o governo Lula priorizou relações comerciais?;Relações Sul-Sul e integração regional, especialmente com o Mercosul.
Como foi a política econômica de Dilma Rousseff no início do seu governo?;Continuidade da expansão da demanda e afrouxamento fiscal.
Qual foi a taxa média de crescimento do PIB entre 2011 e 2013?;Aproximadamente 2% ao ano.
Qual foi o índice de inflação em 2011 no governo Dilma?;Cerca de 6,5%.
Quais foram os principais entraves ao crescimento no governo Dilma?;Deficiências em infraestrutura, baixa competitividade e crescimento lento da produtividade.
Que tipo de economia Dilma herdou?;Uma economia com dificuldades estruturais agravadas por erros de política anteriores.
